"ssn","price","postal_code","size","address"
"926079837845133","465559315","9402472460","108","6393 آريا کوچه, شهر محدثه, خراسان رضوی 4206506159"
"821396358564026","813868989","4956297161","250","11320 اميرحسين بزرگ راه واحد 942, شمال ابوالفضل, خراسان 611715"
"656945350046233","365245075","8363893255","198","245 علی اكبر بن بست, شهر اسما, زنجان 033237"
"656945350046233","768768696","3700260109","155","286 یلدا جاده, دهستان سارا, زنجان 564"
"118218575625373","179652198","9454051217","112","2056 اشرفی جنب, شمال پارسا, اردبیل 4790126043"
"118218575625373","863806597","8565014548","219","676 جلیلی بزرگ راه واحد 763, شمال مهدیه, سیستان و بلوچستان 001"
"981328735222476","489981922","4103142969","300","85402 نرگس کوه سوئیت 507, روستای نازنین زهرا, خراسان 069624"
"182785059567604","916921966","4408481534","257","79358 سجاد آزاد راه, شهرستان ستايش, قم 0287899791"
"182785059567604","959810507","3101788418","109","9621 صارمی جزیره سوئیت 801, شرق محیا, کرمانشاه 5117728371"
"64541450687070","713268353","6972658774","157","829 موحد دره, دهستان پارسا, البرز 39050"
"64541450687070","507214581","2986912549","123","4586 مهدیان خیابان سوئیت 176, بندر مائده, مرکزی 87860"
"479369535420336","916508657","7885621535","278","3235 معصومه دره واحد 570, دهستان عرفان, گلستان 0306540816"
"140648967727844","325129539","3993083151","210","9125 عبدالمالکی آزاد راه سوئیت 397, شهرستان کيان, خراسان شمالی 42375"
"484222373636180","51588192","5896970706","111","2526 معروف جنب, شهر عباس, خوزستان 1342375754"
"913152549494696","714916311","2345787806","285","577 سارا جزیره, جنوب سجاد, کردستان 9867"
"331121451525967","143232982","5448152959","122","2860 النا کوه, غرب امیرعباس, مرکزی 073739"
"331121451525967","530419659","5304613279","171","47697 یاسین بن بست, دهستان آريا, تهران 852026"
"423506030288922","749706142","7326208939","182","3127 جهانی بزرگ راه, شرق فاطمه, خراسان 1874627863"
"423506030288922","76560843","4411031153","200","66814 تحسینی جنب, شهرستان یلدا, مرکزی 09945"
"122749050494493","262094704","8508440489","131","2917 آيدا میدان واحد 509, جنوب علیرضا, فارس 54231"
"122749050494493","580874982","5286977547","189","765 شمشیری خیابان واحد 081, شهر سوگند, گلستان 923990"
"764149557898301","199934304","9625226617","81","4685 آیناز تونل, روستای محمد, اصفهان 3840899828"
"208573475626995","887102917","3655500214","286","1075 ماهان بلوار, غرب آریا, کرمانشاه 0536"
"512460757891710","732542087","6736502636","204","1329 ريحانه جاده, شمال الینا, قم 475"
"131133180997775","884053279","8538587155","212","55982 آیدا بلوار, روستای يسنا, لرستان 88953"
"559231925761824","656265833","8091889614","168","3265 صنایعی تونل, غرب یگانه, آذربایجان شرقی 807"
"14696045535256","841364828","9840156707","287","800 علی شاهی خیابان سوئیت 521, جنوب ماهان, بوشهر 97479"
"211598365472538","812303135","4219854458","210","07898 محمدامين دره سوئیت 297, شرق محیا, آذربایجان غربی 7793315760"
"397931584896326","224683131","4497130024","174","575 علیجانی جزیره سوئیت 527, شهر مريم, ایلام 164"
"397931584896326","832836536","8450341950","132","62584 رسولی کوه, شهر ثنا, گیلان 3706832870"
"422222184513255","339116480","4665728680","263","4683 دایی کوه, روستای فاطمه, کرمان 0036"
"422222184513255","112048280","1251868529","207","49775 محدثه تونل, استان باران, آذربایجان شرقی 323285"
"804108049843290","354051312","6683467551","91","7764 محمدجواد میدان سوئیت 611, شهرستان کيانا, آذربایجان شرقی 2171"
"804108049843290","450138469","4843739055","284","634 منصوری کوچه, غرب بنیامین, خراسان رضوی 168"
"298959519859889","322266591","8840572935","82","280 بنیامین جنب واحد 205, روستای پرنيا, زنجان 6934"
"298959519859889","943866821","8666755645","128","28862 حمیدی تقاطع, جنوب آرتین, کرمانشاه 246"
"61287163510606","804430060","1286320148","124","033 طاها کوه, روستای هستی, مازندران 152"
"61287163510606","545905396","4101237897","244","572 جلیلی بن بست, غرب محدثه, کرمان 782404"
"976831378975689","480633894","6766388216","191","350 تحسینی دره واحد 095, بندر اميرمهدي, خراسان 7547"
"976831378975689","882691460","5531005840","235","077 یاسین جاده, باغات ملیكا, زنجان 3293349106"
"555894386607782","244055050","2045538934","127","34721 نامور پل, باغات امیر علی, البرز 11944"
"279207150253913","465027016","2459537706","284","66807 عرفان تونل, شرق محمدامين, البرز 656470"
"279207150253913","822723290","8789739728","162","665 مهدیه بن بست واحد 462, بندر ستایش, گلستان 189"
"255520239391455","810135896","3517633785","276","2558 زارعی بزرگ راه, باغات پارسا, فارس 45309"
"836099127223371","327521165","1871786969","243","436 کریمی کوچه, شهرستان ماهان, کردستان 3951408405"
"309281564456502","241313000","6914317965","194","465 اشتری پل سوئیت 574, روستای سارا, گیلان 336"
"309281564456502","689718389","6231453083","224","786 رضا زاده آزاد راه واحد 455, شرق نرگس, خراسان 957097"
"382183578776953","946429338","9991735877","221","72944 ابوطالبی جزیره, شهرستان آرمین, بوشهر 058"
"382183578776953","119570158","1832897973","170","032 منصوری جزیره واحد 850, غرب نازنین زهرا, فارس 309913"
"159364922198345","679705076","3272533342","253","0102 سمسار میدان, شرق آتنا, سمنان 132153"
"159364922198345","858315788","3909705591","137","37903 آرش کوچه, استان اميرمحمد, خوزستان 915"
"896461524049801","629809332","9367109781","245","160 میردامادی خیابان سوئیت 469, جنوب پرهام, کردستان 0314"
"896461524049801","888483334","4117721519","286","970 نيايش میدان واحد 269, غرب مبين, بوشهر 2896"
"420923483717695","167286891","8562782883","209","2816 صارمی بلوار سوئیت 163, روستای علي, زنجان 259"
"181406832260224","885183422","5957618918","208","450 هومن دره سوئیت 264, بندر هانيه, خراسان شمالی 353445"
"181406832260224","709265071","1056829599","92","70430 طلوعی جنب سوئیت 809, شهرستان زینب, فارس 566"
"595109456812647","775411027","5536010100","251","567 محجوب تقاطع سوئیت 397, شمال یاسین, لرستان 14288"
"55087523593371","539973594","3889038047","108","722 نیایش خیابان, استان ستایش, قم 333865"
"55087523593371","702978547","8989725043","99","510 رسولی جزیره واحد 773, روستای اميرمهدي, لرستان 7273163221"
"125640930613780","820601285","9500251904","222","222 نعمتی بزرگ راه سوئیت 900, شمال مليکا, چهارمحال و بختیاری 6537501108"
"125640930613780","560985174","7153649412","209","23973 یاسمین خیابان سوئیت 393, غرب دانیال, کردستان 64028"
"971832283153471","270838041","9788671125","107","664 موسوی آزاد راه سوئیت 482, شمال حسين, یزد 8924"
"971832283153471","103168937","8567329203","117","660 خسروجردی بن بست, شهر الناز, کردستان 6675"
"678118365704679","656649112","1023988752","129","7415 آرمین کوچه, غرب عرفان, خراسان رضوی 994878"
"461395467105026","59465230","9191312544","267","740 اميررضا جاده, دهستان عليرضا, البرز 2920216318"
"461395467105026","106885202","3244259459","121","599 اسرا جنب, استان آرمين, اصفهان 066"
"222863175984587","304895974","6099732998","183","684 گلپایگانی تونل واحد 333, شهرستان عرشیا, کهگیلویه و بویراحمد 733491"
"333785511274529","326729195","3550406031","86","3591 رها میدان سوئیت 823, بندر محمدحسین, کردستان 2998819037"
"836169546051773","781625804","1595550170","213","389 سبحان میدان سوئیت 495, شمال حسين, فارس 879"
"836169546051773","429466673","9327088148","262","731 مهسا جزیره, استان مبینا, اصفهان 894"
"41695384343144","379640864","1031033264","207","224 كیان جاده, بندر فاطمه, زنجان 1937169273"
"548430352881097","702423556","2177103437","105","1608 نیلوفری میدان, شهرستان اميرحسين, سمنان 6200261083"
"548430352881097","920271910","3197635079","82","35726 ظفری بن بست سوئیت 052, روستای آوا, بوشهر 9253777555"
"638001141781902","940872414","2406492461","248","431 عبدالعلی چهار راه سوئیت 780, باغات علی اصغر, سمنان 26192"
"917023967257564","459823484","3685396440","103","882 هانیه چهار راه واحد 494, جنوب یگانه, کرمان 55589"
"917023967257564","264892724","5861193391","260","9363 جهانی تونل واحد 822, استان مائده, کرمانشاه 8512517792"
